P00,P01,P02,Activity
-0.530753864,1.204853679,-2.063893098,6
-1.951062262,0.657492665,-2.041816077,6
-2.970596066,0.114456804,-1.546463929,6
-3.134997857,-0.868296466,-1.188244209,6
-3.280999074,-1.51050946,-0.891731509,6
-3.371398724,-1.763691347,-0.629403575,6
-2.57147124,-0.47165751,-1.050179391,6
-2.544765862,-0.450952576,-1.127926247,6
-3.186071868,-1.142068846,-1.147504597,6
-3.263122288,-1.567178444,-0.710282067,6
-3.22957651,-1.453186379,-0.787985768,6
-3.230681535,-1.289835467,-0.74904305,6
-3.276783186,-1.48821437,-0.868230747,6
-1.556902402,1.041324906,-2.028394686,6
-0.88256023,1.088694778,-1.799099066,6
-0.403525306,1.418674769,-1.929690823,6
-0.918354902,1.03266218,-1.799456321,6
-2.242815488,0.63455012,-1.391620787,6
-2.80584968,-0.029003509,-1.215721117,6
-2.882895912,-0.418617424,-0.92203802,6
-3.013501988,-0.762165416,-0.821315106,6
-2.059701978,-0.729102435,-1.012037584,6
-2.008221127,-0.490588579,-1.140147179,6
-2.931490684,-0.396887489,-1.071963965,6
-3.031685289,-0.622576877,-0.967948539,6
-2.944203959,-0.94089439,-0.935798693,6
-2.982668167,-0.769298448,-1.104118642,6
-3.050931875,-0.746041356,-0.930592965,6
-3.078015381,-0.621545896,-1.031052411,6
-3.02174542,-1.041571546,-0.759770934,6
-2.643419064,-0.042816768,-1.045284816,6
-2.635148241,-0.060401474,-1.054063587,6
-3.073403827,-0.917737356,-0.815078052,6
-3.159951998,-1.263799192,-0.709757533,6
2.009584599,0.606116803,-0.035992572,1
2.317230349,0.520640563,0.119276404,1
2.559071836,0.369436184,0.168169222,1
2.603796721,0.371826361,0.237682045,1
2.658341006,0.088038709,0.323545912,1
2.77542169,-0.125248803,0.247800891,1
2.666441943,0.085260103,0.287582075,1
2.410739627,0.391157177,0.192705157,1
2.039120003,0.290065621,0.225150318,1
2.009321826,-0.019382161,0.183213724,1
2.471284648,0.06501439,0.233480301,1
2.699685186,0.255077962,0.179652798,1
2.520071351,0.292050392,0.245724318,1
2.154263185,0.359199968,0.052421722,1
1.900908793,0.712715559,0.110360677,1
2.103421437,0.650622316,0.150790534,1
2.220613742,0.51423328,0.057854944,1
2.215362351,0.414092767,0.336418955,1
2.136132273,0.44437918,0.21558449,1
2.169929037,0.583509939,0.195847611,1
2.062180766,0.697093643,0.267275331,1
2.072126665,0.60373719,0.079917,1
2.295840198,0.394648906,0.128230768,1
2.461430247,0.333671976,0.237564235,1
2.311494184,0.426196677,0.29739059,1
2.079885669,0.526174291,0.240856336,1
1.859035065,0.67060658,0.117150976,1
1.843991922,0.659807253,0.242027819,1
3.936023169,-0.467789963,-0.072938469,3
3.463301257,-0.36552102,-0.054090575,3
3.768581736,-0.34786094,-0.020462485,3
3.877929057,-0.313782999,0.08542322,3
4.211642973,-0.483393645,0.049372741,3
4.480762742,-0.566723229,-0.052045324,3
3.93117372,-0.34330299,-0.344393356,3
3.74256754,0.026013295,-0.139867794,3
3.512538523,-0.287535125,-0.165193587,3
3.98885005,-0.083158139,-0.286921485,3
3.946902037,0.09423008,-0.20110684,3
3.744364672,-0.242285237,0.09781584,3
3.940353063,-0.188368581,-0.159858481,3
3.602156363,-0.105520117,-0.27137544,3
3.649931229,0.032604175,-0.136774019,3
4.247814179,-0.003982387,-0.348888603,3
4.355080323,0.047255299,-0.253037948,3
4.369579641,-0.304683653,-0.351229654,3
4.299741593,-0.318382744,-0.192929868,3
4.107889652,0.120680842,-0.226636492,3
3.912457415,0.030803718,-0.272479198,3
2.428251815,1.007620339,0.008930355,2
2.348269169,1.239751894,-0.071424015,2
2.436764452,1.172960749,-0.245188422,2
2.529521249,1.075743023,-0.115281792,2
2.308268829,1.058526257,0.056911906,2
2.414471594,1.161672611,-0.073239754,2
2.434560724,0.761825755,-0.050511894,2
2.541980751,0.528579981,-0.174765962,2
2.124193703,0.929867108,-0.006091727,2
2.294455031,0.834732019,0.03929712,2
2.258822584,0.915215213,-0.038262136,2
2.378487631,0.897193058,-0.216309819,2
2.207085432,0.928332096,-0.089020376,2
2.351280018,1.076882114,-0.078874964,2
2.247935364,0.864452937,-0.180806465,2
1.988104667,1.00392355,-0.257972393,2
2.502963759,1.084100782,0.051649746,2
2.363707344,0.921144543,-0.007770413,2
2.161132354,1.042324805,-0.245697656,2
2.740034785,0.931219273,-0.113125347,2
2.593046117,0.768762996,0.08737178,2
2.641691478,0.603804869,-0.169405391,2
2.661079555,0.544726048,-0.133387615,2
2.168689845,0.723854225,-0.036969103,2
-1.454672388,0.925182164,0.440356529,5
-1.583133904,0.489933887,0.734893487,5
-1.810256398,0.794584855,0.69334609,5
-1.862925023,1.455389928,0.390134892,5
-2.130109095,0.996502917,0.702207495,5
-2.477151258,0.01395028,0.997112493,5
-2.701731951,-0.166484616,0.8244045,5
-2.839155332,-0.412457033,1.195413289,5
-2.826799684,-0.580884962,1.223886795,5
-2.866016597,-0.8437951,1.184161759,5
-2.925731495,-1.001017312,1.278054233,5
-2.875409859,-0.89582947,1.162031386,5
-2.812575533,-0.49323637,1.082522153,5
-2.825295272,-0.467579818,1.014982442,5
-2.745842123,-0.401363324,0.979702757,5
-1.388207285,1.381017637,0.064042096,5
-1.531454123,1.39256205,0.258847282,5
-1.693340973,1.14005976,0.341253463,5
-2.456967674,0.762172833,0.817511848,5
-2.824927509,-0.070490458,0.890639492,5
-2.870312734,-0.40531629,0.958846235,5
-2.48880083,0.170945353,0.854551491,5
-2.401020373,0.365093018,0.615203367,5
-2.503594499,0.460191796,0.52787104,5
-2.64955742,0.115189991,0.685235207,5
-2.886169161,-0.44648717,1.092802674,5
-1.915817095,1.248287591,-0.213803476,4
-2.61341492,0.791256438,0.233101185,4
-2.686972869,0.383262258,0.283675465,4
-2.694652279,-0.221733495,0.527678435,4
-2.471879778,0.144561105,0.574348802,4
-2.201071767,0.308166594,0.473851067,4
-2.298371178,-0.074685681,0.464024074,4
-2.83400061,-0.425589396,0.475150864,4
-2.838800082,-0.564928371,0.43436055,4
-2.960811425,-0.786136498,0.738659764,4
-3.001676308,-0.951924285,0.732264997,4
-3.020686266,-0.914181148,0.730223322,4
-3.096207191,-0.918454441,0.686874358,4
-3.045410193,-1.073015543,0.545961118,4
-2.915613023,-1.173713681,0.780235984,4
-1.290754736,1.589740539,-0.050951594,4
-2.182240336,1.163382458,0.08748963,4
-1.795699586,1.084413422,0.421705206,4
-1.713383002,1.294476087,0.397896858,4
-2.244014588,0.641322623,0.70535922,4
-2.479037766,0.141715707,0.860945544,4
-2.648477175,-0.112293518,0.813951481,4
-3.007242174,-0.746504817,1.000123189,4
-3.046307714,-1.112748559,0.977871248,4
-3.029689114,-0.979201695,0.920759805,4
-3.032056996,-1.074112477,0.940394922,4
-3.051869884,-1.248330367,1.092072385,4
-3.034627197,-1.02495933,1.067017266,4
-2.872448727,-0.40085897,0.896172014,4
-2.894650432,-0.486278398,0.924005082,4
-3.079644469,-1.132900566,1.112490138,4
-3.105677024,-0.856688354,1.084190662,4
-1.458500254,1.09947244,-1.52322793,6
-2.080137427,0.865340412,-1.343540923,6
-2.852106295,-0.065504559,-1.081656315,6
-3.174294279,-0.558220465,-0.794516415,6
-2.725961631,-0.078151422,-0.742454973,6
-2.675257253,-0.28596462,-0.740232079,6
-2.838920852,-0.877971413,-0.535097434,6
-2.985424223,-1.069084352,-0.459202391,6
-3.051234218,-0.978540718,-0.603071083,6
-3.027849067,-0.872531922,-0.597133398,6
-3.003502401,-0.713288842,-0.731675239,6
-2.983284798,-0.241341143,-0.822147906,6
-3.079664629,-0.565397965,-0.643884966,6
-3.134269802,-0.701746712,-0.606285041,6
-3.131208481,-0.883832375,-0.593678338,6
-3.216384303,-1.207650453,-0.429812198,6
-3.04274986,-1.343694946,-0.456915617,6
-2.062787634,1.043822315,-1.393730681,6
-2.540768452,0.680549579,-1.304816142,6
-2.782085222,0.144374974,-0.967325913,6
-3.163584636,-0.751849597,-0.620424532,6
-3.260784108,-1.252371364,-0.461446543,6
-3.20218224,-1.336305968,-0.533980809,6
-3.070309463,-0.984626193,-0.561488546,6
-1.771974763,0.856637019,-1.113677267,6
-1.631828693,1.102731273,-1.343018822,6
-2.159258851,0.5020543,-0.990581238,6
-2.485898935,0.175126882,-0.784024815,6
-2.870176833,-0.342672176,-0.64448835,6
-3.278473595,-1.129201717,-0.34441455,6
-3.27711602,-1.381792064,-0.23835034,6
-3.247902674,-1.309518151,-0.339304293,6
-3.262279491,-1.300024623,-0.316523533,6
-3.251253525,-1.461174713,-0.285189833,6
-3.220065347,-1.541159574,-0.392350242,6
-2.639961898,0.031287283,-0.626582456,6
-2.385455308,0.898018218,-1.121487223,6
-2.133579805,0.317021322,-1.013867897,6
2.917914128,0.056636754,-0.028244669,1
3.1926449,-0.045545656,0.090559388,1
3.271931443,-0.120211561,0.127992755,1
3.062627298,-0.107518029,0.082011214,1
3.017618162,-0.165730246,0.072224393,1
3.297770735,-0.238623921,-0.013695914,1
2.995987923,-0.068867168,0.175507772,1
2.869627145,-0.098025525,0.32469372,1
2.897909199,0.010488389,0.211144972,1
3.152395982,-0.181100708,-0.050816712,1
3.239578503,-0.256301629,0.102110046,1
2.990214025,-0.222742481,0.128269232,1
2.9253554,0.042306497,0.166954077,1
2.685830972,0.090701949,-0.025554363,1
2.875559609,0.01584749,0.030731272,1
3.041254698,-0.212053943,0.078057297,1
3.03566304,-0.296837618,0.118775878,1
2.659252887,-0.001502271,0.160069547,1
2.589680096,-0.019333917,0.284784655,1
2.703655504,-0.15952384,0.250148292,1
2.740397684,0.039514739,0.067805416,1
2.717571277,-0.046952936,0.017903598,1
2.522328958,0.062161202,0.19363156,1
2.844749466,-0.016471742,0.084299175,1
2.98243079,-0.235660839,0.112722771,1
2.693222468,-0.103087624,0.061396607,1
4.751041658,-0.965569814,-0.11031432,3
4.871117019,-0.935389619,-0.416988812,3
4.586225219,-0.977661678,-0.14523965,3
4.105884559,-0.88815131,-0.050657533,3
4.975324351,-1.190064796,0.076535455,3
5.28672345,-1.556851931,-0.177395785,3
4.624136126,-1.4339772,-0.235586375,3
4.226139047,-0.629543939,-0.193275298,3
3.998154876,-0.263813313,-0.361388092,3
4.195582365,-0.371157042,-0.200921796,3
4.362326551,-0.678269313,-0.181670867,3
5.143030119,-1.463884331,-0.056957808,3
5.280821608,-1.409876951,-0.210818837,3
4.765611026,-0.649642112,-0.253799404,3
4.001043511,-0.461582373,-0.153095529,3
4.548730179,-0.619173138,-0.296310587,3
4.635998818,-0.710226893,-0.206741154,3
4.378920981,-0.89852493,0.064561575,3
4.547885543,-0.906243187,-0.037224641,3
5.161441293,-1.315715824,-0.147573121,3
4.658833961,-1.250176013,0.012107576,3
2.875404352,0.963215033,-0.120483344,2
3.116191765,0.745793335,-0.10109779,2
2.82723847,1.063059368,-0.38986539,2
2.845116404,0.869054769,-0.168325166,2
3.267306467,0.84756198,-0.312547047,2
3.235491757,0.729431933,-0.102184192,2
2.612318207,0.678111865,-0.173083342,2
2.288949157,0.801414759,-0.100161847,2
3.178287155,0.736035872,-0.067272992,2
3.147149365,0.504356888,-0.053443047,2
2.923723456,0.663188993,-0.312483474,2
2.98720331,0.775853016,-0.287535649,2
3.007064466,0.599030942,-0.185338864,2
3.100181989,0.464208639,-0.149713119,2
2.894641631,0.270919094,-0.237858517,2
2.417007184,0.539473869,-0.06178949,2
2.79151126,1.058079562,-0.176373945,2
3.258514326,0.459338347,-0.079265119,2
3.053766529,0.596010929,-0.186332829,2
2.814555977,0.741627571,-0.111634297,2
2.743978195,0.974833368,-0.127942521,2
2.830351214,0.784989434,-0.324977038,2
3.140262716,0.217658522,-0.237107198,2
2.857459413,0.546181873,-0.171709806,2
-2.599129305,0.376797452,0.584565094,5
-2.793727278,0.808360979,0.744414604,5
-2.848915246,0.219832973,0.979371929,5
-2.886307159,0.139678953,1.039310082,5
-2.920386028,-0.70231366,1.228312906,5
-2.990928542,-0.910151268,1.198203854,5
-3.06199416,-1.010173663,1.111528316,5
-3.017223606,-0.762868569,1.122158709,5
-2.915969636,-0.289721702,1.124359334,5
-2.921503058,-0.599577005,0.96964613,5
-3.03411535,-1.173840411,1.043456976,5
-2.985244182,-1.010278412,1.156626358,5
-2.926309287,-0.761106463,1.183946926,5
-2.982780777,-0.700360286,1.130459111,5
-2.963147994,-0.873255431,1.195636401,5
-2.928690845,-0.727088492,1.063985778,5
-2.974065326,-0.882454046,1.043787428,5
-2.948171339,-1.002413045,1.215082301,5
-2.960867712,-1.014738409,1.155339083,5
-2.905967354,-0.410727052,0.959202611,5
-1.213443039,2.047703163,-0.074213342,5
-2.217854784,1.483410596,0.399592145,5
-2.726713681,0.543976047,0.650019016,5
-2.865528936,-0.184477686,0.948013726,5
-2.995784088,-1.042338845,1.196942123,5
-2.93046957,-0.778735032,1.190492089,5
-2.92390064,-0.734562454,1.120418295,5
-2.892763835,-0.954053008,1.153119172,5
-2.875996345,-0.671359813,1.070406674,5
-2.930127617,-0.352900592,1.133057921,5
-2.890355136,-0.270976811,0.967770027,5
-2.894747611,-0.226497899,0.960830013,5
-3.01152953,-0.515972188,1.014517778,5
-2.906952835,-0.980442934,1.189032415,5
-2.912816991,-1.059953467,1.169496142,5
-2.769788568,-0.277485004,1.056081723,5
-0.803111971,1.886229918,0.002956901,4
-2.571227416,1.299867926,0.312394543,4
-2.661663127,0.638860649,0.705507289,4
-2.006617781,1.048965183,0.871348814,4
-0.667859882,2.42973563,0.158217104,4
-0.189296299,2.198064364,0.435877391,4
-0.872289598,1.446056761,0.69480672,4
-2.558891047,0.734684721,0.641709529,4
-2.884238986,-0.156451343,0.991945038,4
-2.97418269,-0.448442604,0.999840684,4
-2.959097828,-0.712056928,0.932833379,4
-2.969183995,-1.018149266,1.258751062,4
-3.061473882,-0.955505705,1.184551932,4
-3.130545456,-1.316340911,1.224843019,4
-3.087342356,-1.12907995,1.17293793,4
-1.632943898,1.95786373,0.071750385,4
-2.261098812,1.240457875,0.478308125,4
-2.59481253,0.769649673,0.70271537,4
-2.759756287,-0.019771294,1.003906835,4
-2.784833018,-0.258969337,1.082108914,4
-2.859225989,-0.304422495,0.974021805,4
-3.059251148,-0.72859843,1.080726471,4
-2.889912553,-0.65091855,1.162623867,4
-2.899269956,-0.715534188,1.071416887,4
-2.941598698,-0.978726119,1.181437478,4
-3.009523581,-1.005907611,1.328232265,4
-3.022776139,-1.121433909,1.285886712,4
-2.984453083,-1.160567556,1.204005309,4
-3.004260835,-1.162576205,1.255937673,4
-2.960420959,-0.794186104,1.233213968,4
-0.825457382,1.497708231,0.358675183,4
-2.054754593,1.26436167,-1.869474825,6
-2.621419483,0.875497992,-1.607221636,6
-2.887175906,0.076474401,-1.220173809,6
-3.021720442,-0.744319525,-1.005537548,6
-3.070765309,-1.001457429,-0.902455671,6
-3.023216209,-0.392229067,-1.138205021,6
-2.853918108,-0.190647686,-1.15507376,6
-2.857491352,-0.292830122,-1.102080374,6
-3.064941539,-0.384883801,-1.014519103,6
-3.03628082,-0.297588955,-1.035250557,6
-2.973941785,-0.616632671,-0.980297164,6
-2.884629199,-0.229851152,-1.217550559,6
-2.896019569,-0.015288354,-1.354427462,6
-2.986462573,-0.187580894,-1.368111127,6
-3.002450026,0.060610556,-1.369347963,6
-2.92680265,0.086770111,-1.306705032,6
-2.931805184,0.078736564,-1.285968051,6
-1.578819475,1.538401674,-2.051911726,6
-2.378014338,1.019811421,-1.767133658,6
-2.779307741,0.502402256,-1.591726655,6
-2.995136612,0.064459397,-1.434817303,6
-2.999365149,-0.011631702,-1.36490728,6
-3.022979222,-0.037771516,-1.3531423,6
-3.054847162,-0.201916588,-1.141229989,6
-3.094724564,-0.130660918,-1.20931197,6
-3.007250234,0.209137282,-1.418454969,6
-2.900864413,0.237017353,-1.413096882,6
-2.921796525,0.161563446,-1.427070337,6
-2.988547289,-0.011035742,-1.350703565,6
-3.029039379,-0.29404787,-1.19324607,6
-3.050216897,-0.398152514,-1.128235098,6
-3.034506081,-0.714874414,-0.892364195,6
-3.045260243,-0.581331043,-1.093276522,6
-3.009767733,-0.155959926,-1.243540904,6
-2.637752508,0.077019407,-1.19168345,6
1.843063091,0.595937333,0.077945324,1
2.110785257,0.102779443,0.353327419,1
2.277391584,-0.074333436,0.330277849,1
2.30047763,0.152666095,0.314274425,1
2.074799892,0.4232585,0.334496075,1
2.174537705,0.365049996,0.342044424,1
2.353247208,0.267339525,0.374990047,1
2.11797412,0.174140582,0.196979477,1
2.118727564,0.112548939,0.19880577,1
2.165454445,0.17687804,0.324948368,1
2.076957023,0.126924834,0.239082635,1
1.796704028,0.258888718,0.286380127,1
0.959938438,0.927105155,0.20846603,1
1.494733896,0.421682791,0.250567888,1
1.764625625,0.25626488,0.387138634,1
1.817966309,0.205992474,0.37817514,1
1.869420255,0.28898246,0.287497222,1
2.040046864,0.285584116,0.221370756,1
2.246831972,0.152944115,0.324510075,1
2.113784713,0.23135183,0.380956208,1
2.067908492,0.266245722,0.36018599,1
2.292806652,0.051229631,0.421507446,1
2.040951492,0.049058904,0.307557078,1
1.943958714,0.330119984,0.37796932,1
1.869430125,0.143829111,0.42753703,1
1.44443987,0.249481593,0.456677537,1
2.826713475,0.102700015,-0.038274726,3
2.750424261,0.326265164,0.080232314,3
2.797047098,0.490616426,-0.113985038,3
2.865353695,0.368538589,0.006043743,3
3.73040328,-0.404356037,0.032491791,3
3.918463687,-0.49795659,-0.154245817,3
2.919168691,-0.170159436,0.10277369,3
2.651319471,0.060217458,0.052957846,3
2.673531812,0.278829689,0.126287973,3
2.720314439,0.270373088,0.051436472,3
3.129836961,0.309562822,-0.009961714,3
3.296550835,0.259568691,0.042004655,3
3.677778535,0.277688855,-0.039229581,3
3.622521516,0.079629253,-0.028809454,3
3.020148203,-0.126753281,0.032331239,3
3.109668329,-0.142194637,0.070377821,3
3.075990496,0.338890549,0.02859646,3
3.131402778,0.071839615,0.04649357,3
3.158944723,0.058732455,0.004955812,3
3.594287553,-0.091104731,0.092972536,3
3.905927605,-0.151364838,0.029555943,3
3.911490235,-0.314181185,-0.031245589,3
3.335769535,-0.523092894,-0.121437431,3
3.092942731,-0.170919939,-0.116011731,3
1.843289725,1.585113398,-0.206879553,2
1.730795499,1.441644581,-0.216922731,2
1.904528264,1.221744542,-0.390882403,2
1.820199042,1.391087472,-0.343816861,2
1.73272202,1.289301565,-0.149867205,2
2.253744713,1.109860632,-0.321448137,2
2.203569963,1.253595296,-0.38200608,2
1.838224891,1.359487069,-0.268683695,2
1.684873601,1.233785867,-0.204098252,2
1.859415688,1.452885038,-0.174063502,2
1.726675273,1.472036022,-0.190955799,2
2.122262379,1.085010933,-0.11909914,2
2.114398881,0.981461643,-0.098776866,2
1.40885904,1.315248809,-0.317139818,2
1.454793223,1.031891911,-0.097764478,2
1.465268417,1.17791469,-0.138630597,2
1.234683756,1.722023977,-0.353768926,2
1.230539564,1.456539551,-0.286126521,2
1.70280857,1.387598927,-0.310240164,2
1.903000199,1.275604482,-0.21929874,2
1.828933667,1.149634194,-0.191951753,2
1.766597878,1.235823403,-0.373180183,2
1.726139389,1.209248708,-0.305650356,2
1.611658608,1.383683251,-0.093811686,2
1.572399351,1.385926194,-0.09393433,2
1.624076676,1.34539363,-0.132901182,2
1.398714575,1.105068129,-0.138670658,2
-2.294016233,0.658091777,0.508987126,5
-2.70847299,0.15263436,0.655197839,5
-2.902219555,-0.174810142,0.76378278,5
-2.731432704,0.410651878,0.630289997,5
-2.72995375,0.211515061,0.679298288,5
-2.817609955,0.088063788,0.739360976,5
-2.72006533,0.124518009,0.679965122,5
-2.828589223,-0.443066741,0.868190778,5
-2.993760571,-0.802266594,0.872978044,5
-2.906520811,-0.192574775,0.664756075,5
-2.018480659,1.133345999,0.6246704,5
-1.781219048,1.370574816,0.57395994,5
-2.162237279,0.660386957,0.856888834,5
-2.863419461,-0.11673039,0.966808587,5
-2.838677132,-0.438400278,0.931803192,5
-2.66495909,0.085561807,0.754595808,5
-2.532700776,0.609975009,0.502044083,5
